KRT12	GO:0005198
LOC119876849	GO:0071021
LOC119876862	GO:0016020
LOC119876865	GO:0042803
LOC119876865	GO:0043589
LOC119876865	GO:0098609
LOC119876866	GO:0030198
LOC119876866	GO:0031012
LOC119876868	GO:0001916
LOC119876868	GO:0002476
LOC119876868	GO:0002486
LOC119876868	GO:0005102
LOC119876868	GO:0005615
LOC119876868	GO:0006955
LOC119876868	GO:0009897
LOC119876868	GO:0042605
LOC119876872	GO:0006486
LOC119876872	GO:0008250
LOC119876874	GO:0009409
LOC119876890	GO:0003729
LOC119876890	GO:0005849
LOC119876918	GO:0005576
LOC119876918	GO:0005615
LOC119876918	GO:0006954
LOC119876918	GO:0008009
LOC119876918	GO:0030593
LOC119876918	GO:0045236
LOC119876918	GO:0061844
LOC119876918	GO:0070098
LOC119876918	GO:0071222
LOC119876920	GO:0006886
LOC119876920	GO:0030122
LOC119876920	GO:0031410
LOC119876920	GO:0035615
LOC119876920	GO:0072583
LOC119876931	GO:0004507
LOC119876931	GO:0005743
LOC119876931	GO:0006704
LOC119876931	GO:0008203
LOC119876931	GO:0032342
LOC119876931	GO:0034650
LOC119876931	GO:0047783
LOC119876931	GO:0071375
LOC119876933	GO:0004507
LOC119876933	GO:0005506
LOC119876933	GO:0005739
LOC119876933	GO:0005743
LOC119876933	GO:0006704
LOC119876933	GO:0008203
LOC119876933	GO:0020037
LOC119876933	GO:0032342
LOC119876933	GO:0034650
LOC119876933	GO:0047783
LOC119876933	GO:0071375
LOC119876935	GO:0000122
LOC119876935	GO:0000978
LOC119876935	GO:0000981
LOC119876935	GO:0001817
LOC119876935	GO:0002682
LOC119876935	GO:0005634
LOC119876935	GO:0007417
LOC119876936	GO:0005085
LOC119876936	GO:0005886
LOC119876936	GO:0007265
LOC119876936	GO:0043547
LOC119876938	GO:0005085
LOC119876938	GO:0005886
LOC119876938	GO:0007265
LOC119876938	GO:0043547
LOC119876939	GO:0005085
LOC119876939	GO:0005886
LOC119876939	GO:0007265
LOC119876939	GO:0043547
LOC119876942	GO:0003723
LOC119876942	GO:0005737
LOC119876943	GO:0005198
LOC119876945	GO:0008194
LOC119876946	GO:0008194
LOC119876957	GO:0050807
LOC119876957	GO:0098978
LOC119876959	GO:0004930
LOC119876959	GO:0004984
LOC119876959	GO:0007186
LOC119876959	GO:0016020
LOC119876962	GO:0004930
LOC119876962	GO:0004984
LOC119876962	GO:0007186
LOC119876962	GO:0016020
LOC119876963	GO:0004930
LOC119876963	GO:0004984
LOC119876963	GO:0007186
LOC119876963	GO:0016020
LOC119876965	GO:0000027
LOC119876965	GO:0003735
LOC119876965	GO:0005840
LOC119876965	GO:0006412
LOC119876965	GO:0022625
LOC119876970	GO:0005768
LOC119876970	GO:0005886
LOC119876970	GO:0008823
LOC119876970	GO:0015677
LOC119876970	GO:0052851
LOC119876976	GO:0015078
LOC119876976	GO:0015986
LOC119876977	GO:0005634
LOC119876984	GO:0005929
LOC119876987	GO:0003785
LOC119876987	GO:0005737
LOC119876987	GO:0007015
LOC119876987	GO:0030334
LOC119877015	GO:0005834
LOC119877015	GO:0007186
LOC119877015	GO:0031681
LOC119877023	GO:0004930
LOC119877023	GO:0004984
LOC119877023	GO:0007186
LOC119877023	GO:0016020
LOC119877025	GO:0003676
HNRNPC	GO:0003723
HNRNPC	GO:0005634
BBS10	GO:0005524
BBS10	GO:0051131
LOC119877031	GO:0000030
LOC119877031	GO:0005515
LOC119877031	GO:0005789
LOC119877031	GO:0035269
LOC119877037	GO:0003735
LOC119877037	GO:0005840
LOC119877037	GO:0006412
LOC119877043	GO:0004962
LOC119877043	GO:0007186
LOC119877043	GO:0008217
LOC119877043	GO:0016020
LOC119877043	GO:0042310
LOC119877043	GO:0048484
LOC119877044	GO:0042254
LOC119877044	GO:1990904
LOC119877046	GO:0005201
LOC119877046	GO:0005577
LOC119877046	GO:0007596
LOC119877046	GO:0034116
LOC119877046	GO:0042730
LOC119877046	GO:0051258
LOC119877046	GO:0070374
LOC119877046	GO:0070527
LOC119877046	GO:0072377
LOC119877046	GO:0090277
LOC119877046	GO:1902042
LOC119877046	GO:2000352
LOC119877050	GO:0005737
LOC119877050	GO:0007165
LOC119877056	GO:0000027
LOC119877056	GO:0003735
LOC119877056	GO:0005840
LOC119877056	GO:0006412
LOC119877056	GO:0022625
LOC119877067	GO:0004197
LOC119877067	GO:0004843
LOC119877067	GO:0005634
LOC119877067	GO:0005829
LOC119877067	GO:0016579
LOC119877067	GO:0042981
LOC119877072	GO:0004197
LOC119877072	GO:0004843
LOC119877072	GO:0005634
LOC119877072	GO:0005829
LOC119877072	GO:0016579
LOC119877072	GO:0042981
LOC119877073	GO:0004197
LOC119877073	GO:0004843
LOC119877073	GO:0005634
LOC119877073	GO:0005829
LOC119877073	GO:0016579
LOC119877073	GO:0042981
LOC119877080	GO:0005576
LOC119877080	GO:0005615
LOC119877080	GO:0031731
LOC119877080	GO:0042056
LOC119877080	GO:0042742
LOC119877080	GO:0045087
LOC119877080	GO:0060326
LOC119877081	GO:0004032
LOC119877081	GO:0005829
LOC119877081	GO:0008202
LOC119877081	GO:0016229
LOC119877081	GO:0047086
LOC119877091	GO:0016180
LOC119877091	GO:0032039
LOC119877092	GO:0004016
LOC119877092	GO:0006171
LOC119877092	GO:0007189
LOC119877095	GO:0008270
LOC119877117	GO:0008289
LOC119877117	GO:0016491
LOC119877129	GO:0031640
LOC119877129	GO:0042742
LOC119877129	GO:0044194
LOC119877129	GO:0061844
LOC119877130	GO:0031640
LOC119877130	GO:0042742
LOC119877130	GO:0044194
LOC119877130	GO:0061844
LOC119877135	GO:0046872
LOC119877143	GO:0000226
LOC119877143	GO:0003779
LOC119877143	GO:0005829
LOC119877143	GO:0005874
LOC119877143	GO:0005875
LOC119877143	GO:0007409
LOC119877143	GO:0008017
LOC119877143	GO:0016358
LOC119877143	GO:0030425
LOC119877143	GO:0031114
LOC119877143	GO:0043025
LOC119877143	GO:0045202
MFSD2B	GO:0008643
MFSD2B	GO:0015293
MFSD2B	GO:0016020
MFSD2B	GO:0046624
TP53I3	GO:0003960
TP53I3	GO:0048038
TP53I3	GO:0070402
SPATA31H1	GO:0005615
LOC119877159	GO:0008270
SUPT7L	GO:0000124
SUPT7L	GO:0003713
SUPT7L	GO:0046982
LOC119877163	GO:0003924
LOC119877163	GO:0016887
LOC119877167	GO:0000122
LOC119877167	GO:0001227
LOC119877177	GO:0004617
LOC119877177	GO:0051287
LOC119877179	GO:0000786
LOC119877179	GO:0003677
LOC119877179	GO:0030527
LOC119877179	GO:0046982
LOC119877180	GO:0000786
LOC119877180	GO:0003677
LOC119877180	GO:0030527
LOC119877180	GO:0046982
LOC119877181	GO:0000786
LOC119877181	GO:0003677
LOC119877181	GO:0030527
LOC119877181	GO:0046982
LOC119877185	GO:0003735
LOC119877185	GO:0005840
LOC119877185	GO:0006412
LOC119877185	GO:0022625
NLRC4	GO:0016045
NLRC4	GO:0042742
NLRC4	GO:0042981
LOC119877194	GO:0004617
LOC119877194	GO:0051287
LOC119877199	GO:0001533
LOC119877199	GO:0005198
LOC119877199	GO:0036457
LOC119877199	GO:0061436
LOC119877215	GO:0006355
LOC119877218	GO:0004930
LOC119877218	GO:0004984
LOC119877218	GO:0007186
LOC119877218	GO:0016020
LOC119877219	GO:0005615
LOC119877219	GO:0030521
LOC119877220	GO:0007165
LOC119877221	GO:0005615
LOC119877221	GO:0030521
LOC119877226	GO:0008271
LOC119877226	GO:0015106
LOC119877226	GO:0015108
LOC119877226	GO:0016020
LOC119877226	GO:0019531
LOC119877226	GO:0055085
LOC119877227	GO:0000027
LOC119877227	GO:0003735
LOC119877227	GO:0005840
LOC119877227	GO:0006412
LOC119877227	GO:0019843
LOC119877227	GO:0022625
LOC119877250	GO:0003723
LOC119877250	GO:0008270
LOC119877250	GO:0043489
LOC119877251	GO:0006629
LOC119877251	GO:0016020
LOC119877251	GO:0016717
LOC119877252	GO:0006629
LOC119877252	GO:0016020
LOC119877252	GO:0016717
LOC119877253	GO:0000398
LOC119877253	GO:0003723
LOC119877253	GO:0005688
LOC119877253	GO:0046540
LOC119877253	GO:0071011
LOC119877259	GO:0005515
LOC119877259	GO:0005615
LOC119877259	GO:0031012
LOC119877265	GO:0003723
LOC119877265	GO:0005654
LOC119877265	GO:0043484
LOC119877265	GO:1990904
LOC119877290	GO:0000776
LOC119877290	GO:0005654
LOC119877290	GO:0005737
LOC119877290	GO:0007094
LOC119877301	GO:0004364
LOC119877301	GO:0006749
LOC119877302	GO:0005737
LOC119877302	GO:0005886
LOC119877302	GO:0030511
LOC119877302	GO:0045545
LOC119877314	GO:0006006
LOC119877314	GO:0016620
LOC119877314	GO:0050661
LOC119877314	GO:0051287
LOC119877322	GO:0005789
LOC119877322	GO:0006488
LOC119877322	GO:0034203
LOC119877325	GO:0003735
LOC119877325	GO:0005840
LOC119877325	GO:0006412
LOC119877325	GO:0022625
LOC119877338	GO:0004930
LOC119877338	GO:0004984
LOC119877338	GO:0007186
LOC119877338	GO:0016020
LOC119877339	GO:0005634
LOC119877339	GO:0005737
LOC119877339	GO:0016567
LOC119877339	GO:0019941
LOC119877339	GO:0031386
LOC119877339	GO:0031625
LOC119877346	GO:0004930
LOC119877346	GO:0004984
LOC119877346	GO:0007186
LOC119877346	GO:0016020
LOC119877348	GO:0005739
LOC119877363	GO:0004930
LOC119877363	GO:0004984
LOC119877363	GO:0007186
LOC119877363	GO:0016020
LOC119877366	GO:0005576
LOC119877369	GO:0000463
LOC119877369	GO:0003676
LOC119877369	GO:0003724
LOC119877369	GO:0005524
LOC119877369	GO:0005730
LOC119877375	GO:0003924
LOC119877375	GO:0005525
LOC119877378	GO:0000785
LOC119877378	GO:0003712
LOC119877378	GO:0005634
LOC119877378	GO:0045089
LOC119877378	GO:0045944
LOC119877381	GO:0004197
LOC119877381	GO:0004843
LOC119877381	GO:0005634
LOC119877381	GO:0005829
LOC119877381	GO:0016579
LOC119877381	GO:0042981
LOC119877382	GO:0004930
LOC119877382	GO:0004984
LOC119877382	GO:0007186
LOC119877382	GO:0016020
LOC119877390	GO:0015078
LOC119877390	GO:0015986
LOC119877398	GO:0003980
LOC119877398	GO:0005783
LOC119877398	GO:0018279
LOC119877398	GO:0051082
LOC119877400	GO:0007200
LOC119877400	GO:0016020
LOC119877400	GO:0035025
LOC119877400	GO:0070915
LOC119877415	GO:0005515
LOC119877415	GO:0005634
LOC119877428	GO:0005737
LOC119877428	GO:0006826
LOC119877428	GO:0006879
LOC119877428	GO:0008198
LOC119877428	GO:0008199
LOC119877429	GO:0005737
LOC119877429	GO:0005813
LOC119877429	GO:0005869
LOC119877429	GO:0007052
LOC119877438	GO:0003723
LOC119877458	GO:0000209
LOC119877458	GO:0006511
LOC119877458	GO:0061631
LOC119877459	GO:0000723
LOC119877459	GO:0000724
LOC119877459	GO:0005730
LOC119877459	GO:0006289
LOC119877459	GO:0030896
LOC119877459	GO:0031573
LOC119877459	GO:0033314
LOC119877459	GO:0035861
LOC119877459	GO:0044778
LOC119877460	GO:0005262
LOC119877460	GO:0005515
LOC119877460	GO:0016020
LOC119877460	GO:0050982
LOC119877466	GO:0005886
LOC119877466	GO:0050766
LOC119877466	GO:0050870
LOC119877479	GO:0006006
LOC119877479	GO:0016620
LOC119877479	GO:0050661
LOC119877479	GO:0051287
LOC119877481	GO:0000398
LOC119877481	GO:0003723
LOC119877481	GO:0005730
LOC119877481	GO:0030490
LOC119877481	GO:0031428
LOC119877481	GO:0032040
LOC119877481	GO:0046540
LOC119877481	GO:0071011
LOC119877482	GO:0003735
LOC119877482	GO:0005840
LOC119877482	GO:0006412
LOC119877482	GO:0022625
LOC119877506	GO:0046983
LOC119877513	GO:0008194
LOC119877524	GO:0008194
LOC119877525	GO:0008194
LOC119877526	GO:0005743
LOC119877526	GO:0006811
LOC119877526	GO:0015075
LOC119877526	GO:1990542
LOC119877532	GO:0004364
LOC119877532	GO:0004464
LOC119877532	GO:0004602
LOC119877532	GO:0005635
LOC119877532	GO:0005783
LOC119877532	GO:0008047
LOC119877532	GO:0016020
LOC119877532	GO:0019370
LOC119877534	GO:0005730
LOC119877541	GO:0003723
LOC119877541	GO:0003735
LOC119877541	GO:0005840
LOC119877541	GO:0006412
LOC119877541	GO:0022625
LOC119877548	GO:0000226
LOC119877548	GO:0000278
LOC119877548	GO:0005200
LOC119877548	GO:0005525
LOC119877548	GO:0005737
LOC119877548	GO:0005874
LOC119877561	GO:0030018
LOC119877561	GO:0051015
LOC119877561	GO:0071691
LOC119877562	GO:0004657
LOC119877562	GO:0005739
LOC119877562	GO:0010133
LOC119877562	GO:0071949
LOC119877566	GO:0003723
LOC119877566	GO:0003735
LOC119877566	GO:0005840
LOC119877566	GO:0006412
LOC119877566	GO:0022627
LOC119877581	GO:0004222
LOC119877581	GO:0005886
LOC119877581	GO:0006508
LOC119877581	GO:0007339
LOC119877581	GO:0008584
LOC119877581	GO:0009897
LOC119877581	GO:1990913
LOC119877585	GO:0004222
LOC119877585	GO:0005886
LOC119877585	GO:0006508
LOC119877585	GO:0007339
LOC119877585	GO:0008584
LOC119877585	GO:0009897
LOC119877585	GO:1990913
LOC119877588	GO:0003735
LOC119877588	GO:0005840
LOC119877588	GO:0006412
LOC119877588	GO:0022625
LOC119877597	GO:0005634
LOC119877597	GO:0005654
LOC119877597	GO:0005668
LOC119877597	GO:0006355
LOC119877599	GO:0002381
LOC119877599	GO:0002503
LOC119877599	GO:0019886
LOC119877599	GO:0023026
LOC119877599	GO:0042613
LOC119877599	GO:0050870
LOC119877610	GO:0004364
LOC119877610	GO:0005737
LOC119877610	GO:0006749
LOC119877615	GO:0005737
LOC119877622	GO:0004222
LOC119877622	GO:0005886
LOC119877622	GO:0006508
LOC119877622	GO:0007339
LOC119877622	GO:0008584
LOC119877622	GO:0009897
LOC119877622	GO:1990913
LOC119877626	GO:0003735
LOC119877626	GO:0005840
LOC119877626	GO:0006412
LOC119877626	GO:0022625
LOC119877630	GO:0005886
LOC119877630	GO:0006865
LOC119877630	GO:0015171
LOC119877630	GO:0055085
LOC119877631	GO:0005886
LOC119877631	GO:0006865
LOC119877631	GO:0015171
LOC119877631	GO:0055085
LOC119877633	GO:0004930
LOC119877633	GO:0004984
LOC119877633	GO:0007186
LOC119877633	GO:0016020
LOC119877634	GO:0004930
LOC119877634	GO:0004984
LOC119877634	GO:0007186
LOC119877634	GO:0016020
LOC119877638	GO:0000398
LOC119877638	GO:0003723
LOC119877638	GO:0005730
LOC119877638	GO:0030490
LOC119877638	GO:0031428
LOC119877638	GO:0032040
LOC119877638	GO:0042254
LOC119877638	GO:0046540
LOC119877638	GO:0071011
LOC119877640	GO:0005504
LOC119877640	GO:0005634
LOC119877640	GO:0005829
LOC119877640	GO:0015908
LOC119877641	GO:0003924
LOC119877641	GO:0005525
LOC119877641	GO:0007249
LOC119877648	GO:0005515
LOC119877665	GO:0005886
LOC119877665	GO:0006865
LOC119877665	GO:0015171
LOC119877665	GO:0055085
LOC119877666	GO:0005886
LOC119877666	GO:0006865
LOC119877666	GO:0015171
LOC119877666	GO:0055085
LOC119877673	GO:0003735
LOC119877673	GO:0005840
LOC119877673	GO:0006412
LOC119877673	GO:0022625
LOC119877682	GO:0004930
LOC119877682	GO:0004984
LOC119877682	GO:0007186
LOC119877682	GO:0016020
LOC119877688	GO:0004993
LOC119877688	GO:0005886
LOC119877688	GO:0006939
LOC119877688	GO:0007187
LOC119877688	GO:0007268
LOC119877688	GO:0007623
LOC119877688	GO:0030425
LOC119877688	GO:0030594
LOC119877688	GO:0042310
LOC119877695	GO:0034551
LOC119877704	GO:0000278
LOC119877704	GO:0000922
LOC119877704	GO:0000923
LOC119877704	GO:0005813
LOC119877704	GO:0007020
LOC119877704	GO:0008275
LOC119877704	GO:0031122
LOC119877704	GO:0043015
LOC119877704	GO:0051011
LOC119877704	GO:0051225
LOC119877704	GO:0051321
LOC119877705	GO:0003746
LOC119877705	GO:0005759
LOC119877705	GO:0070125
LOC119877712	GO:0005789
LOC119877712	GO:0005886
LOC119877712	GO:0016529
LOC119877712	GO:0030314
LOC119877714	GO:0005634
LOC119877714	GO:0016274
LOC119877714	GO:0018216
LOC119877722	GO:0003729
LOC119877722	GO:0005634
LOC119877722	GO:0006397
LOC119877722	GO:0043484
LOC119877722	GO:0045595
LOC119877727	GO:0000149
LOC119877727	GO:0005484
LOC119877727	GO:0005789
LOC119877727	GO:0005794
LOC119877727	GO:0006886
LOC119877727	GO:0006891
LOC119877727	GO:0006896
LOC119877727	GO:0012507
LOC119877727	GO:0016236
LOC119877727	GO:0031201
LOC119877727	GO:0031902
LOC119877727	GO:0042147
LOC119877727	GO:0048280
LOC119877727	GO:1903076
LOC119877736	GO:0004930
LOC119877736	GO:0004984
LOC119877736	GO:0007186
LOC119877736	GO:0016020
LOC119877744	GO:0005737
LOC119877744	GO:0005813
LOC119877744	GO:0005868
LOC119877744	GO:0007018
LOC119877744	GO:0045505
LOC119877752	GO:0033178
LOC119877752	GO:0046961
LOC119877752	GO:1902600
LOC119877756	GO:0008028
LOC119877756	GO:0015718
LOC119877756	GO:0055085
LOC119877768	GO:0007186
LOC119877768	GO:0016020
LOC119877768	GO:0016503
LOC119877769	GO:0007186
LOC119877769	GO:0016020
LOC119877769	GO:0016503
LOC119877777	GO:0000027
LOC119877777	GO:0003735
LOC119877777	GO:0005840
LOC119877777	GO:0006412
LOC119877777	GO:0022625
LOC119877779	GO:0045095
LOC119877780	GO:0045095
LOC119877782	GO:0045095
LOC119877783	GO:0045095
LOC119877785	GO:0005524
LOC119877785	GO:0015986
LOC119877785	GO:0043531
LOC119877785	GO:0046933
LOC119877785	GO:1902600
LOC119877792	GO:0005524
LOC119877792	GO:0008540
LOC119877792	GO:0016887
LOC119877792	GO:0031597
LOC119877792	GO:0036402
LOC119877792	GO:0045899
LOC119877796	GO:0000978
LOC119877796	GO:0000981
LOC119877796	GO:0006357
LOC119877800	GO:0003723
LOC119877804	GO:0003735
LOC119877804	GO:0005840
LOC119877804	GO:0006412
LOC119877804	GO:0022625
LOC119877821	GO:0004930
LOC119877821	GO:0004984
LOC119877821	GO:0005549
LOC119877821	GO:0007186
LOC119877821	GO:0007608
LOC119877821	GO:0016020
LOC119877828	GO:0005005
LOC119877828	GO:0005515
LOC119877828	GO:0005524
LOC119877828	GO:0006468
LOC119877828	GO:0007169
LOC119877828	GO:0007411
LOC119877828	GO:0016020
LOC119877828	GO:0043005
LOC119877836	GO:0004016
LOC119877836	GO:0005886
LOC119877836	GO:0006171
LOC119877836	GO:0007189
LOC119877836	GO:0007193
LOC119877836	GO:0035556
LOC119877838	GO:0016020
LOC119877841	GO:0000339
LOC119877841	GO:0005846
LOC119877841	GO:0045292
LOC119877842	GO:0005741
LOC119877842	GO:0008308
LOC119877842	GO:0098656
LOC119877844	GO:0005515
LOC119877844	GO:0005615
LOC119877844	GO:0031012
LOC119877847	GO:0006357
LOC119877847	GO:0008301
LOC119877857	GO:0003735
LOC119877857	GO:0022625
LOC119877859	GO:0005730
LOC119877863	GO:0000387
LOC119877863	GO:0000395
LOC119877863	GO:0000398
LOC119877863	GO:0005634
LOC119877863	GO:0005685
LOC119877863	GO:0008270
LOC119877863	GO:0030627
LOC119877864	GO:0000786
LOC119877864	GO:0003677
LOC119877864	GO:0030527
LOC119877864	GO:0046982
LOC119877877	GO:0000786
LOC119877877	GO:0003677
LOC119877877	GO:0030527
LOC119877877	GO:0046982
LOC119877878	GO:0000786
LOC119877878	GO:0003677
LOC119877878	GO:0030527
LOC119877878	GO:0046982
LOC119877879	GO:0000786
LOC119877879	GO:0003677
LOC119877879	GO:0030527
LOC119877879	GO:0046982
LOC119877880	GO:0000786
LOC119877880	GO:0003677
LOC119877880	GO:0030527
LOC119877880	GO:0046982
LOC119877881	GO:0000786
LOC119877881	GO:0003677
LOC119877881	GO:0030527
LOC119877881	GO:0046982
LOC119877882	GO:0000786
LOC119877882	GO:0003677
LOC119877882	GO:0030527
LOC119877882	GO:0046982
LOC119877886	GO:0000978
LOC119877886	GO:0000981
LOC119877886	GO:0006357
LOC119877886	GO:0009653
LOC119877886	GO:0030154
LOC119877901	GO:0004672
LOC119877912	GO:0000045
LOC119877912	GO:0000407
LOC119877912	GO:0006914
LOC119877912	GO:0006995
LOC119877912	GO:0034271
LOC119877912	GO:0034272
LOC119877912	GO:0045324
LOC119877925	GO:0042776
LOC119877925	GO:0046933
LOC119877930	GO:0004376
LOC119877930	GO:0006506
LOC119877930	GO:0016020
LOC119877930	GO:0051751
LOC119877930	GO:1990529
LOC119878016	GO:0000028
LOC119878016	GO:0003723
LOC119878016	GO:0003735
LOC119878016	GO:0005840
LOC119878016	GO:0006412
LOC119878016	GO:0022627
LOC119878017	GO:0004864
LOC119878017	GO:0009966
LOC119878020	GO:0000122
LOC119878020	GO:0005634
LOC119878021	GO:0004843
LOC119878021	GO:0008270
LOC119878021	GO:0016579
LOC119878025	GO:0005654
LOC119878025	GO:0005829
LOC119878025	GO:0006355
LOC119878025	GO:0007276
LOC119878027	GO:0003676
LOC119878027	GO:0005634
LOC119878027	GO:0010468
LOC119878033	GO:0003682
LOC119878033	GO:0005634
LOC119878033	GO:0006355
LOC119878035	GO:0000122
LOC119878035	GO:0005634
LOC119878037	GO:0000122
LOC119878037	GO:0005634
LOC119878038	GO:0000122
LOC119878038	GO:0005634
LOC119878039	GO:0000122
LOC119878039	GO:0005634
LOC119878040	GO:0000786
LOC119878040	GO:0003677
LOC119878040	GO:0030527
LOC119878040	GO:0046982
LOC119878042	GO:0005681
LOC119878042	GO:0005829
LOC119878042	GO:0045292
LOC119878044	GO:0003700
LOC119878044	GO:0006355
LOC119878044	GO:0043565
LOC119878046	GO:0004896
LOC119878046	GO:0005515
LOC119878046	GO:0009897
LOC119878046	GO:0016020
LOC119878046	GO:0019221
LOC119878054	GO:0000387
LOC119878054	GO:0032797
LOC119878056	GO:0003883
LOC119878056	GO:0005737
LOC119878056	GO:0006241
LOC119878056	GO:0019856
LOC119878056	GO:0042802
LOC119878056	GO:0097268
LOC119878057	GO:0005634
LOC119878057	GO:0010468
LOC119878057	GO:0016581
LOC119878057	GO:0035098
LOC119878057	GO:0042393
LOC119878063	GO:0000398
LOC119878063	GO:0003676
LOC119878063	GO:0005681
LOC119878064	GO:0005515
LOC119878065	GO:0016020
LOC119878067	GO:0000298
LOC119878067	GO:0005634
LOC119878067	GO:0005737
LOC119878067	GO:0008486
LOC119878067	GO:0034431
LOC119878067	GO:0034432
LOC119878067	GO:0071543
LOC119878067	GO:1901907
LOC119878067	GO:1901909
LOC119878067	GO:1901911
LOC119878070	GO:0003712
LOC119878070	GO:0005634
LOC119878070	GO:0006357
LOC119878071	GO:0003712
LOC119878071	GO:0005634
LOC119878071	GO:0006357
LOC119878074	GO:0000243
LOC119878074	GO:0000387
LOC119878074	GO:0003723
LOC119878074	GO:0005682
LOC119878074	GO:0005685
LOC119878074	GO:0005686
LOC119878074	GO:0005687
LOC119878074	GO:0005689
LOC119878074	GO:0006396
LOC119878074	GO:0034715
LOC119878074	GO:0034719
LOC119878074	GO:0071011
LOC119878074	GO:0071013
LOC119878074	GO:0097526
LOC119878077	GO:0003723
LOC119878077	GO:0005515
LOC119878077	GO:0005634
LOC119878077	GO:0005737
LOC119878077	GO:0016973
LOC119878079	GO:0000786
LOC119878079	GO:0003677
LOC119878079	GO:0006334
LOC119878079	GO:0030527
LOC119878079	GO:0046982
LOC119878081	GO:0003676
LOC119878081	GO:0015074
LOC119878088	GO:0003700
LOC119878088	GO:0006355
LOC119878088	GO:0043565
LOC119878092	GO:0000122
LOC119878092	GO:0005634
LOC119878094	GO:0000122
LOC119878094	GO:0005634
LOC119878095	GO:0003676
LOC119878095	GO:0005737
LOC119878095	GO:0006308
LOC119878095	GO:0008296
LOC119878098	GO:0000124
LOC119878098	GO:0003712
LOC119878098	GO:0006357
LOC119878099	GO:0000122
LOC119878099	GO:0005634
LOC119878101	GO:0006355
LOC119878107	GO:0004347
LOC119878107	GO:0005829
LOC119878107	GO:0006094
LOC119878107	GO:0006096
LOC119878107	GO:0048029
LOC119878107	GO:0051156
LOC119878107	GO:0097367
LOC119878115	GO:0000977
LOC119878115	GO:0003700
LOC119878115	GO:0005634
LOC119878115	GO:0006357
LOC119878115	GO:0009790
LOC119878115	GO:0009887
LOC119878115	GO:0009948
LOC119878115	GO:0030154
LOC119878118	GO:0000785
LOC119878118	GO:0005634
LOC119878118	GO:0006325
LOC119878118	GO:0031492
LOC119878124	GO:0000977
LOC119878124	GO:0000981
LOC119878124	GO:0006357
LOC119878127	GO:0072546
LOC119878128	GO:0000122
LOC119878128	GO:0005634
LOC119878129	GO:0000122
LOC119878129	GO:0005634
LOC119878131	GO:0000122
LOC119878131	GO:0005634
LOC119878136	GO:0000786
LOC119878136	GO:0003677
LOC119878136	GO:0030527
LOC119878136	GO:0046982
LOC119878137	GO:0005515
LOC119878137	GO:0005769
LOC119878137	GO:0099518
LOC119878138	GO:0003735
LOC119878138	GO:0005763
LOC119878152	GO:0001772
LOC119878152	GO:0002548
LOC119878152	GO:0005615
LOC119878152	GO:0005634
LOC119878152	GO:0019863
LOC119878152	GO:0030246
LOC119878152	GO:0030593
